Description	ID	>AT	>Cc	>So
Organisms_order_>AT_>Cc_>So	68207	0	0	1
Organisms_order_>AT_>Cc_>So	68208	0	0	1
Organisms_order_>AT_>Cc_>So	68209	0	0	1
Organisms_order_>AT_>Cc_>So	68212	0	1	0
Organisms_order_>AT_>Cc_>So	68214	0	1	0
Organisms_order_>AT_>Cc_>So	68215	0	1	0
Organisms_order_>AT_>Cc_>So	68217	2	1	0
Organisms_order_>AT_>Cc_>So	68218	0	1	0
Organisms_order_>AT_>Cc_>So	68220	0	1	0
Organisms_order_>AT_>Cc_>So	68222	3	2	1
Organisms_order_>AT_>Cc_>So	68223	0	1	0
Organisms_order_>AT_>Cc_>So	68225	0	1	1
Organisms_order_>AT_>Cc_>So	68226	0	4	0
Organisms_order_>AT_>Cc_>So	68227	0	1	0
Organisms_order_>AT_>Cc_>So	68228	0	1	1
Organisms_order_>AT_>Cc_>So	68229	0	1	0
Organisms_order_>AT_>Cc_>So	68230	0	1	0
Organisms_order_>AT_>Cc_>So	68233	0	1	0
Organisms_order_>AT_>Cc_>So	68235	0	1	0
Organisms_order_>AT_>Cc_>So	68236	0	1	0
Organisms_order_>AT_>Cc_>So	68237	0	2	0
Organisms_order_>AT_>Cc_>So	68239	0	1	0
Organisms_order_>AT_>Cc_>So	68240	0	1	0
Organisms_order_>AT_>Cc_>So	68242	2	1	1
Organisms_order_>AT_>Cc_>So	68243	0	1	1
Organisms_order_>AT_>Cc_>So	68245	0	1	0
Organisms_order_>AT_>Cc_>So	68247	0	1	0
Organisms_order_>AT_>Cc_>So	68249	0	1	0
Organisms_order_>AT_>Cc_>So	68251	0	4	0
Organisms_order_>AT_>Cc_>So	68252	1	4	1
Organisms_order_>AT_>Cc_>So	68254	0	1	0
Organisms_order_>AT_>Cc_>So	68255	0	1	0
Organisms_order_>AT_>Cc_>So	68256	1	0	0
Organisms_order_>AT_>Cc_>So	68258	1	0	0
Organisms_order_>AT_>Cc_>So	68260	1	0	0
Organisms_order_>AT_>Cc_>So	68261	2	0	0
Organisms_order_>AT_>Cc_>So	68262	2	0	0
Organisms_order_>AT_>Cc_>So	68263	2	0	1
Organisms_order_>AT_>Cc_>So	68265	1	1	1
Organisms_order_>AT_>Cc_>So	68266	1	0	0
Organisms_order_>AT_>Cc_>So	68269	2	0	0
Organisms_order_>AT_>Cc_>So	68271	1	0	0
Organisms_order_>AT_>Cc_>So	68274	2	0	0
Organisms_order_>AT_>Cc_>So	68277	2	1	0
Organisms_order_>AT_>Cc_>So	68282	5	3	2
Organisms_order_>AT_>Cc_>So	68285	1	0	0
Organisms_order_>AT_>Cc_>So	68287	1	0	0
Organisms_order_>AT_>Cc_>So	68288	1	0	0
Organisms_order_>AT_>Cc_>So	68290	1	0	0
Organisms_order_>AT_>Cc_>So	68293	1	0	0
Organisms_order_>AT_>Cc_>So	68294	1	0	0
Organisms_order_>AT_>Cc_>So	68295	1	0	0
Organisms_order_>AT_>Cc_>So	68298	2	0	0
Organisms_order_>AT_>Cc_>So	68300	1	0	0
Organisms_order_>AT_>Cc_>So	68301	1	0	0
Organisms_order_>AT_>Cc_>So	68303	1	0	0
Organisms_order_>AT_>Cc_>So	68304	2	0	0
Organisms_order_>AT_>Cc_>So	68306	1	0	0
Organisms_order_>AT_>Cc_>So	68308	2	0	0
Organisms_order_>AT_>Cc_>So	68309	1	0	0
Organisms_order_>AT_>Cc_>So	68310	2	0	0
Organisms_order_>AT_>Cc_>So	68311	1	0	0
Organisms_order_>AT_>Cc_>So	68313	1	0	0
Organisms_order_>AT_>Cc_>So	68315	1	0	0
Organisms_order_>AT_>Cc_>So	68319	3	0	0
Organisms_order_>AT_>Cc_>So	68320	1	0	0
Organisms_order_>AT_>Cc_>So	68321	1	0	0
Organisms_order_>AT_>Cc_>So	68322	1	0	0
Organisms_order_>AT_>Cc_>So	68326	0	0	1
Organisms_order_>AT_>Cc_>So	68327	0	0	1
Organisms_order_>AT_>Cc_>So	68329	0	0	1
Organisms_order_>AT_>Cc_>So	68330	0	0	1
Organisms_order_>AT_>Cc_>So	68331	0	0	1
Organisms_order_>AT_>Cc_>So	68332	0	0	1
Organisms_order_>AT_>Cc_>So	68333	0	0	1
Organisms_order_>AT_>Cc_>So	68334	0	0	1
Organisms_order_>AT_>Cc_>So	68335	0	0	1
Organisms_order_>AT_>Cc_>So	68337	0	0	1
Organisms_order_>AT_>Cc_>So	68338	0	0	1
Organisms_order_>AT_>Cc_>So	68339	2	0	1
Organisms_order_>AT_>Cc_>So	68341	0	0	1
Organisms_order_>AT_>Cc_>So	68342	0	0	1
Organisms_order_>AT_>Cc_>So	68343	0	0	2
Organisms_order_>AT_>Cc_>So	68344	0	0	1
Organisms_order_>AT_>Cc_>So	68345	0	0	1
Organisms_order_>AT_>Cc_>So	68346	0	0	1
Organisms_order_>AT_>Cc_>So	68348	0	1	3
Organisms_order_>AT_>Cc_>So	68349	0	1	1
Organisms_order_>AT_>Cc_>So	68350	0	0	1
Organisms_order_>AT_>Cc_>So	68351	0	0	1
Organisms_order_>AT_>Cc_>So	68352	0	0	1
Organisms_order_>AT_>Cc_>So	68354	0	0	1
Organisms_order_>AT_>Cc_>So	68356	0	0	1
Organisms_order_>AT_>Cc_>So	68357	0	0	1
Organisms_order_>AT_>Cc_>So	68358	0	0	1
Organisms_order_>AT_>Cc_>So	68359	0	0	1
Organisms_order_>AT_>Cc_>So	68364	0	1	2
Organisms_order_>AT_>Cc_>So	68365	0	0	1
Organisms_order_>AT_>Cc_>So	68366	0	0	1
Organisms_order_>AT_>Cc_>So	68367	0	0	1
Organisms_order_>AT_>Cc_>So	68377	0	0	1
Organisms_order_>AT_>Cc_>So	68378	0	0	1
Organisms_order_>AT_>Cc_>So	68380	0	1	0
Organisms_order_>AT_>Cc_>So	68381	0	1	0
Organisms_order_>AT_>Cc_>So	68383	0	1	0
Organisms_order_>AT_>Cc_>So	68384	0	1	0
Organisms_order_>AT_>Cc_>So	68385	0	1	1
Organisms_order_>AT_>Cc_>So	68386	1	1	0
Organisms_order_>AT_>Cc_>So	68387	0	1	0
Organisms_order_>AT_>Cc_>So	68388	0	1	0
Organisms_order_>AT_>Cc_>So	68391	4	2	0
Organisms_order_>AT_>Cc_>So	68392	1	2	0
Organisms_order_>AT_>Cc_>So	68394	0	1	0
Organisms_order_>AT_>Cc_>So	68395	0	1	0
Organisms_order_>AT_>Cc_>So	68396	1	2	2
Organisms_order_>AT_>Cc_>So	68398	0	1	1
Organisms_order_>AT_>Cc_>So	68399	0	1	0
Organisms_order_>AT_>Cc_>So	68401	1	1	2
Organisms_order_>AT_>Cc_>So	68402	1	1	1
Organisms_order_>AT_>Cc_>So	68403	0	1	0
Organisms_order_>AT_>Cc_>So	68404	1	1	1
Organisms_order_>AT_>Cc_>So	68405	0	1	0
Organisms_order_>AT_>Cc_>So	68406	0	1	0
Organisms_order_>AT_>Cc_>So	68407	1	1	0
Organisms_order_>AT_>Cc_>So	68412	0	1	1
Organisms_order_>AT_>Cc_>So	68416	0	1	1
Organisms_order_>AT_>Cc_>So	68417	0	1	1
Organisms_order_>AT_>Cc_>So	68421	0	1	0
Organisms_order_>AT_>Cc_>So	68422	0	1	0
Organisms_order_>AT_>Cc_>So	68425	0	2	0
Organisms_order_>AT_>Cc_>So	68426	1	0	1
Organisms_order_>AT_>Cc_>So	68427	1	0	0
Organisms_order_>AT_>Cc_>So	68428	2	0	0
Organisms_order_>AT_>Cc_>So	68429	1	0	0
Organisms_order_>AT_>Cc_>So	68432	1	0	0
Organisms_order_>AT_>Cc_>So	68433	1	0	0
Organisms_order_>AT_>Cc_>So	68435	1	0	0
Organisms_order_>AT_>Cc_>So	68441	2	1	3
Organisms_order_>AT_>Cc_>So	68444	1	0	0
Organisms_order_>AT_>Cc_>So	68446	3	0	0
Organisms_order_>AT_>Cc_>So	68450	1	0	0
Organisms_order_>AT_>Cc_>So	68451	1	0	0
Organisms_order_>AT_>Cc_>So	68456	1	1	1
Organisms_order_>AT_>Cc_>So	68457	1	0	0
Organisms_order_>AT_>Cc_>So	68459	1	0	0
Organisms_order_>AT_>Cc_>So	68460	4	0	0
Organisms_order_>AT_>Cc_>So	68465	1	2	1
Organisms_order_>AT_>Cc_>So	68468	1	0	0
Organisms_order_>AT_>Cc_>So	68469	3	0	0
Organisms_order_>AT_>Cc_>So	68470	3	0	0
Organisms_order_>AT_>Cc_>So	68473	2	0	0
Organisms_order_>AT_>Cc_>So	68475	1	0	0
Organisms_order_>AT_>Cc_>So	68477	4	0	0
Organisms_order_>AT_>Cc_>So	68478	1	0	0
Organisms_order_>AT_>Cc_>So	68481	1	0	0
Organisms_order_>AT_>Cc_>So	68486	1	1	1
Organisms_order_>AT_>Cc_>So	68487	1	0	0
Organisms_order_>AT_>Cc_>So	68488	4	1	3
Organisms_order_>AT_>Cc_>So	68490	0	0	1
Organisms_order_>AT_>Cc_>So	68491	0	0	1
Organisms_order_>AT_>Cc_>So	68492	0	0	1
Organisms_order_>AT_>Cc_>So	68493	0	0	1
Organisms_order_>AT_>Cc_>So	68494	0	0	1
Organisms_order_>AT_>Cc_>So	68495	0	0	1
Organisms_order_>AT_>Cc_>So	68496	0	0	1
Organisms_order_>AT_>Cc_>So	68497	0	0	1
Organisms_order_>AT_>Cc_>So	68499	0	0	1
Organisms_order_>AT_>Cc_>So	68501	1	0	1
Organisms_order_>AT_>Cc_>So	68502	0	0	1
Organisms_order_>AT_>Cc_>So	68506	0	0	1
Organisms_order_>AT_>Cc_>So	68507	0	0	1
Organisms_order_>AT_>Cc_>So	68508	0	0	1
Organisms_order_>AT_>Cc_>So	68511	0	0	1
Organisms_order_>AT_>Cc_>So	68512	1	1	2
Organisms_order_>AT_>Cc_>So	68513	0	0	1
Organisms_order_>AT_>Cc_>So	68514	0	0	1
Organisms_order_>AT_>Cc_>So	68515	0	0	1
Organisms_order_>AT_>Cc_>So	68517	0	0	1
Organisms_order_>AT_>Cc_>So	68518	0	0	1
Organisms_order_>AT_>Cc_>So	68519	0	0	1
Organisms_order_>AT_>Cc_>So	68520	0	0	1
Organisms_order_>AT_>Cc_>So	68521	0	0	1
Organisms_order_>AT_>Cc_>So	68522	0	0	1
Organisms_order_>AT_>Cc_>So	68523	0	0	1
Organisms_order_>AT_>Cc_>So	68524	0	0	1
Organisms_order_>AT_>Cc_>So	68526	0	0	1
Organisms_order_>AT_>Cc_>So	68527	3	0	3
Organisms_order_>AT_>Cc_>So	68529	0	0	1
Organisms_order_>AT_>Cc_>So	68533	0	0	1
Organisms_order_>AT_>Cc_>So	68537	0	0	1
Organisms_order_>AT_>Cc_>So	68539	0	0	1
Organisms_order_>AT_>Cc_>So	68540	0	0	1
Organisms_order_>AT_>Cc_>So	68541	0	0	1
Organisms_order_>AT_>Cc_>So	68542	0	0	1
Organisms_order_>AT_>Cc_>So	68543	0	0	1
Organisms_order_>AT_>Cc_>So	68546	0	0	1
Organisms_order_>AT_>Cc_>So	68549	0	0	1
Organisms_order_>AT_>Cc_>So	68551	0	0	1
Organisms_order_>AT_>Cc_>So	68553	1	0	1
Organisms_order_>AT_>Cc_>So	68554	0	0	2
Organisms_order_>AT_>Cc_>So	68557	0	0	1
Organisms_order_>AT_>Cc_>So	68558	0	0	1
Organisms_order_>AT_>Cc_>So	68559	0	0	1
Organisms_order_>AT_>Cc_>So	68561	0	0	1
Organisms_order_>AT_>Cc_>So	68563	0	1	0
Organisms_order_>AT_>Cc_>So	68564	0	1	0
Organisms_order_>AT_>Cc_>So	68565	0	1	0
Organisms_order_>AT_>Cc_>So	68567	0	1	0
Organisms_order_>AT_>Cc_>So	68568	1	1	0
Organisms_order_>AT_>Cc_>So	68570	0	1	0
Organisms_order_>AT_>Cc_>So	68572	0	1	0
Organisms_order_>AT_>Cc_>So	68573	0	1	0
Organisms_order_>AT_>Cc_>So	68574	0	1	1
Organisms_order_>AT_>Cc_>So	68575	0	1	0
Organisms_order_>AT_>Cc_>So	68576	0	1	0
Organisms_order_>AT_>Cc_>So	68578	2	1	0
Organisms_order_>AT_>Cc_>So	68579	0	1	0
Organisms_order_>AT_>Cc_>So	68580	1	1	0
Organisms_order_>AT_>Cc_>So	68581	0	1	0
Organisms_order_>AT_>Cc_>So	68583	0	1	0
Organisms_order_>AT_>Cc_>So	68585	0	1	0
Organisms_order_>AT_>Cc_>So	68587	0	1	0
Organisms_order_>AT_>Cc_>So	68588	0	1	0
Organisms_order_>AT_>Cc_>So	68589	0	1	0
Organisms_order_>AT_>Cc_>So	68590	2	3	1
Organisms_order_>AT_>Cc_>So	68592	3	0	0
Organisms_order_>AT_>Cc_>So	68597	1	0	0
Organisms_order_>AT_>Cc_>So	68598	1	0	0
Organisms_order_>AT_>Cc_>So	68599	1	0	0
Organisms_order_>AT_>Cc_>So	68605	2	0	0
Organisms_order_>AT_>Cc_>So	68609	1	0	0
Organisms_order_>AT_>Cc_>So	68610	1	0	0
Organisms_order_>AT_>Cc_>So	68612	1	0	0
Organisms_order_>AT_>Cc_>So	68613	1	0	0
Organisms_order_>AT_>Cc_>So	68619	1	0	0
Organisms_order_>AT_>Cc_>So	68621	1	0	0
Organisms_order_>AT_>Cc_>So	68624	1	0	0
Organisms_order_>AT_>Cc_>So	68626	1	0	0
Organisms_order_>AT_>Cc_>So	68627	4	0	0
Organisms_order_>AT_>Cc_>So	68629	2	0	0
Organisms_order_>AT_>Cc_>So	68630	1	0	0
Organisms_order_>AT_>Cc_>So	68632	1	0	0
Organisms_order_>AT_>Cc_>So	68637	1	0	0
Organisms_order_>AT_>Cc_>So	68638	1	0	0
Organisms_order_>AT_>Cc_>So	68641	1	0	0
Organisms_order_>AT_>Cc_>So	68645	1	0	0
Organisms_order_>AT_>Cc_>So	68646	1	0	0
Organisms_order_>AT_>Cc_>So	68647	1	0	0
Organisms_order_>AT_>Cc_>So	68649	1	0	0
Organisms_order_>AT_>Cc_>So	68651	0	0	1
Organisms_order_>AT_>Cc_>So	68652	0	0	1
Organisms_order_>AT_>Cc_>So	68653	0	0	1
Organisms_order_>AT_>Cc_>So	68656	0	1	1
Organisms_order_>AT_>Cc_>So	68657	0	0	1
Organisms_order_>AT_>Cc_>So	68659	0	1	1
Organisms_order_>AT_>Cc_>So	68661	0	0	1
Organisms_order_>AT_>Cc_>So	68663	0	1	1
Organisms_order_>AT_>Cc_>So	68664	1	5	1
Organisms_order_>AT_>Cc_>So	68667	1	0	1
Organisms_order_>AT_>Cc_>So	68668	0	0	1
Organisms_order_>AT_>Cc_>So	68669	0	0	1
Organisms_order_>AT_>Cc_>So	68670	0	0	2
Organisms_order_>AT_>Cc_>So	68672	0	0	1
Organisms_order_>AT_>Cc_>So	68673	0	0	1
Organisms_order_>AT_>Cc_>So	68675	0	1	2
Organisms_order_>AT_>Cc_>So	68676	0	0	1
Organisms_order_>AT_>Cc_>So	68677	0	0	1
Organisms_order_>AT_>Cc_>So	68679	0	0	1
Organisms_order_>AT_>Cc_>So	68681	0	0	1
Organisms_order_>AT_>Cc_>So	68682	0	0	2
Organisms_order_>AT_>Cc_>So	68683	0	0	2
Organisms_order_>AT_>Cc_>So	68684	0	0	1
Organisms_order_>AT_>Cc_>So	68689	0	0	1
Organisms_order_>AT_>Cc_>So	68690	0	0	1
Organisms_order_>AT_>Cc_>So	68691	0	0	1
Organisms_order_>AT_>Cc_>So	68692	0	0	1
Organisms_order_>AT_>Cc_>So	68697	0	0	1
Organisms_order_>AT_>Cc_>So	68700	0	0	1
Organisms_order_>AT_>Cc_>So	68701	0	0	2
Organisms_order_>AT_>Cc_>So	68703	0	0	1
Organisms_order_>AT_>Cc_>So	68704	0	1	0
Organisms_order_>AT_>Cc_>So	68705	0	1	0
Organisms_order_>AT_>Cc_>So	68706	1	1	0
Organisms_order_>AT_>Cc_>So	68707	0	1	0
Organisms_order_>AT_>Cc_>So	68708	0	1	0
Organisms_order_>AT_>Cc_>So	68712	0	1	0
Organisms_order_>AT_>Cc_>So	68713	0	1	0
Organisms_order_>AT_>Cc_>So	68714	1	1	1
Organisms_order_>AT_>Cc_>So	68715	0	1	0
Organisms_order_>AT_>Cc_>So	68717	1	1	1
Organisms_order_>AT_>Cc_>So	68718	0	1	0
Organisms_order_>AT_>Cc_>So	68719	0	1	0
Organisms_order_>AT_>Cc_>So	68721	0	1	2
Organisms_order_>AT_>Cc_>So	68722	1	2	3
Organisms_order_>AT_>Cc_>So	68725	0	1	0
Organisms_order_>AT_>Cc_>So	68727	0	1	0
Organisms_order_>AT_>Cc_>So	68728	0	1	0
Organisms_order_>AT_>Cc_>So	68730	0	1	0
Organisms_order_>AT_>Cc_>So	68733	0	1	0
Organisms_order_>AT_>Cc_>So	68734	0	1	0
Organisms_order_>AT_>Cc_>So	68736	0	1	0
Organisms_order_>AT_>Cc_>So	68737	0	1	0
Organisms_order_>AT_>Cc_>So	68738	0	1	0
Organisms_order_>AT_>Cc_>So	68740	0	1	0
Organisms_order_>AT_>Cc_>So	68741	0	1	0
Organisms_order_>AT_>Cc_>So	68742	0	1	0
Organisms_order_>AT_>Cc_>So	68743	0	1	0
Organisms_order_>AT_>Cc_>So	68744	12	3	4
Organisms_order_>AT_>Cc_>So	68745	1	1	0
Organisms_order_>AT_>Cc_>So	68747	0	1	0
Organisms_order_>AT_>Cc_>So	68750	0	1	0
Organisms_order_>AT_>Cc_>So	68751	0	1	0
Organisms_order_>AT_>Cc_>So	68752	1	1	1
Organisms_order_>AT_>Cc_>So	68753	0	1	1
Organisms_order_>AT_>Cc_>So	68754	1	0	0
Organisms_order_>AT_>Cc_>So	68758	1	1	1
Organisms_order_>AT_>Cc_>So	68760	1	0	0
Organisms_order_>AT_>Cc_>So	68761	2	0	0
Organisms_order_>AT_>Cc_>So	68764	1	0	0
Organisms_order_>AT_>Cc_>So	68766	1	0	0
Organisms_order_>AT_>Cc_>So	68767	1	0	0
Organisms_order_>AT_>Cc_>So	68771	1	1	0
Organisms_order_>AT_>Cc_>So	68772	1	0	0
Organisms_order_>AT_>Cc_>So	68773	1	1	1
Organisms_order_>AT_>Cc_>So	68776	1	0	2
Organisms_order_>AT_>Cc_>So	68778	1	0	0
Organisms_order_>AT_>Cc_>So	68779	1	0	0
Organisms_order_>AT_>Cc_>So	68781	1	0	0
Organisms_order_>AT_>Cc_>So	68782	1	0	1
Organisms_order_>AT_>Cc_>So	68784	1	0	0
Organisms_order_>AT_>Cc_>So	68785	1	0	0
Organisms_order_>AT_>Cc_>So	68786	2	0	0
Organisms_order_>AT_>Cc_>So	68787	1	1	0
Organisms_order_>AT_>Cc_>So	68789	2	1	1
Organisms_order_>AT_>Cc_>So	68792	1	0	0
Organisms_order_>AT_>Cc_>So	68793	1	0	0
Organisms_order_>AT_>Cc_>So	68797	1	1	0
Organisms_order_>AT_>Cc_>So	68799	5	1	3
Organisms_order_>AT_>Cc_>So	68803	1	0	0
Organisms_order_>AT_>Cc_>So	68804	0	0	1
Organisms_order_>AT_>Cc_>So	68805	0	0	1
Organisms_order_>AT_>Cc_>So	68809	1	1	1
Organisms_order_>AT_>Cc_>So	68810	1	1	1
Organisms_order_>AT_>Cc_>So	68813	0	0	1
Organisms_order_>AT_>Cc_>So	68814	0	0	1
Organisms_order_>AT_>Cc_>So	68815	0	0	1
Organisms_order_>AT_>Cc_>So	68816	0	0	1
Organisms_order_>AT_>Cc_>So	68817	0	0	1
Organisms_order_>AT_>Cc_>So	68818	0	0	1
Organisms_order_>AT_>Cc_>So	68819	0	0	2
Organisms_order_>AT_>Cc_>So	68820	0	0	2
Organisms_order_>AT_>Cc_>So	68821	0	0	1
Organisms_order_>AT_>Cc_>So	68822	0	0	1
Organisms_order_>AT_>Cc_>So	68823	0	0	1
Organisms_order_>AT_>Cc_>So	68824	0	0	2
Organisms_order_>AT_>Cc_>So	68830	0	0	1
Organisms_order_>AT_>Cc_>So	68831	0	0	1
Organisms_order_>AT_>Cc_>So	68832	0	0	1
Organisms_order_>AT_>Cc_>So	68833	0	0	1
Organisms_order_>AT_>Cc_>So	68834	0	0	1
Organisms_order_>AT_>Cc_>So	68836	0	0	1
Organisms_order_>AT_>Cc_>So	68838	0	0	1
Organisms_order_>AT_>Cc_>So	68840	0	0	1
Organisms_order_>AT_>Cc_>So	68842	2	2	5
Organisms_order_>AT_>Cc_>So	68843	0	0	1
Organisms_order_>AT_>Cc_>So	68844	0	0	1
Organisms_order_>AT_>Cc_>So	68845	0	0	1
Organisms_order_>AT_>Cc_>So	68847	0	0	1
Organisms_order_>AT_>Cc_>So	68848	0	0	13
Organisms_order_>AT_>Cc_>So	68850	0	0	2
Organisms_order_>AT_>Cc_>So	68853	2	0	2
Organisms_order_>AT_>Cc_>So	68854	0	0	1
Organisms_order_>AT_>Cc_>So	68855	0	0	1
Organisms_order_>AT_>Cc_>So	68856	0	0	1
Organisms_order_>AT_>Cc_>So	68858	0	0	1
Organisms_order_>AT_>Cc_>So	68859	0	0	1
Organisms_order_>AT_>Cc_>So	68860	0	1	0
Organisms_order_>AT_>Cc_>So	68861	0	1	0
Organisms_order_>AT_>Cc_>So	68862	3	2	3
Organisms_order_>AT_>Cc_>So	68863	0	1	0
Organisms_order_>AT_>Cc_>So	68864	0	1	0
Organisms_order_>AT_>Cc_>So	68870	0	1	0
Organisms_order_>AT_>Cc_>So	68871	1	1	2
Organisms_order_>AT_>Cc_>So	68872	0	1	0
Organisms_order_>AT_>Cc_>So	68873	0	1	0
Organisms_order_>AT_>Cc_>So	68875	0	2	0
Organisms_order_>AT_>Cc_>So	68876	0	3	0
Organisms_order_>AT_>Cc_>So	68877	0	1	0
Organisms_order_>AT_>Cc_>So	68879	0	1	0
Organisms_order_>AT_>Cc_>So	68880	0	2	0
Organisms_order_>AT_>Cc_>So	68882	1	1	2
Organisms_order_>AT_>Cc_>So	68884	0	1	0
Organisms_order_>AT_>Cc_>So	68886	0	1	2
Organisms_order_>AT_>Cc_>So	68887	0	1	0
Organisms_order_>AT_>Cc_>So	68888	3	2	0
Organisms_order_>AT_>Cc_>So	68889	1	1	1
Organisms_order_>AT_>Cc_>So	68890	0	1	0
Organisms_order_>AT_>Cc_>So	68895	0	1	0
Organisms_order_>AT_>Cc_>So	68896	0	1	1
Organisms_order_>AT_>Cc_>So	68897	1	1	1
Organisms_order_>AT_>Cc_>So	68899	0	1	0
Organisms_order_>AT_>Cc_>So	68900	0	2	0
Organisms_order_>AT_>Cc_>So	68901	1	0	0
Organisms_order_>AT_>Cc_>So	68902	1	0	0
Organisms_order_>AT_>Cc_>So	68903	2	0	0
Organisms_order_>AT_>Cc_>So	68905	2	1	1
Organisms_order_>AT_>Cc_>So	68907	1	0	0
Organisms_order_>AT_>Cc_>So	68912	1	0	0
Organisms_order_>AT_>Cc_>So	68913	1	0	0
Organisms_order_>AT_>Cc_>So	68915	3	3	4
Organisms_order_>AT_>Cc_>So	68916	2	0	2
Organisms_order_>AT_>Cc_>So	68917	2	0	0
Organisms_order_>AT_>Cc_>So	68918	2	0	0
Organisms_order_>AT_>Cc_>So	68920	4	0	0
Organisms_order_>AT_>Cc_>So	68921	1	0	0
Organisms_order_>AT_>Cc_>So	68922	1	0	2
Organisms_order_>AT_>Cc_>So	68923	1	0	0
Organisms_order_>AT_>Cc_>So	68924	2	0	0
Organisms_order_>AT_>Cc_>So	68927	1	1	1
Organisms_order_>AT_>Cc_>So	68930	1	0	0
Organisms_order_>AT_>Cc_>So	68932	1	0	0
Organisms_order_>AT_>Cc_>So	68933	1	0	0
Organisms_order_>AT_>Cc_>So	68934	1	0	0
Organisms_order_>AT_>Cc_>So	68935	1	0	0
Organisms_order_>AT_>Cc_>So	68937	1	0	0
Organisms_order_>AT_>Cc_>So	68938	1	0	0
Organisms_order_>AT_>Cc_>So	68940	1	0	0
Organisms_order_>AT_>Cc_>So	68942	1	0	0
Organisms_order_>AT_>Cc_>So	68945	1	0	0
Organisms_order_>AT_>Cc_>So	68948	1	0	0
Organisms_order_>AT_>Cc_>So	68949	1	0	0
Organisms_order_>AT_>Cc_>So	68951	1	0	0
Organisms_order_>AT_>Cc_>So	68953	1	0	0
Organisms_order_>AT_>Cc_>So	68954	1	0	0
Organisms_order_>AT_>Cc_>So	68956	1	0	0
Organisms_order_>AT_>Cc_>So	68957	4	1	1
Organisms_order_>AT_>Cc_>So	68961	1	0	0
Organisms_order_>AT_>Cc_>So	68962	1	0	0
Organisms_order_>AT_>Cc_>So	68963	4	0	0
Organisms_order_>AT_>Cc_>So	68964	1	0	0
Organisms_order_>AT_>Cc_>So	68966	1	0	0
Organisms_order_>AT_>Cc_>So	68968	1	0	0
Organisms_order_>AT_>Cc_>So	68970	1	0	0
Organisms_order_>AT_>Cc_>So	68971	2	0	0
Organisms_order_>AT_>Cc_>So	68974	1	0	0
Organisms_order_>AT_>Cc_>So	68975	1	0	0
Organisms_order_>AT_>Cc_>So	68976	0	0	1
Organisms_order_>AT_>Cc_>So	68978	0	0	1
Organisms_order_>AT_>Cc_>So	68979	0	0	1
Organisms_order_>AT_>Cc_>So	68980	0	0	1
Organisms_order_>AT_>Cc_>So	68981	0	0	1
Organisms_order_>AT_>Cc_>So	68986	0	0	1
Organisms_order_>AT_>Cc_>So	68987	0	1	4
Organisms_order_>AT_>Cc_>So	68989	0	0	1
Organisms_order_>AT_>Cc_>So	68991	0	0	1
Organisms_order_>AT_>Cc_>So	68992	0	0	1
Organisms_order_>AT_>Cc_>So	68995	0	0	1
Organisms_order_>AT_>Cc_>So	68997	0	0	1
Organisms_order_>AT_>Cc_>So	68998	0	0	1
Organisms_order_>AT_>Cc_>So	69000	0	0	1
Organisms_order_>AT_>Cc_>So	69001	0	0	1
Organisms_order_>AT_>Cc_>So	69002	0	0	1
Organisms_order_>AT_>Cc_>So	69006	0	0	1
Organisms_order_>AT_>Cc_>So	69007	0	0	1
Organisms_order_>AT_>Cc_>So	69009	0	0	1
Organisms_order_>AT_>Cc_>So	69010	0	0	1
Organisms_order_>AT_>Cc_>So	69011	0	0	1
Organisms_order_>AT_>Cc_>So	69013	0	0	1
Organisms_order_>AT_>Cc_>So	69015	0	0	1
Organisms_order_>AT_>Cc_>So	69017	0	0	1
Organisms_order_>AT_>Cc_>So	69018	0	0	1
Organisms_order_>AT_>Cc_>So	69021	0	0	1
Organisms_order_>AT_>Cc_>So	69022	0	0	1
Organisms_order_>AT_>Cc_>So	69023	0	0	1
Organisms_order_>AT_>Cc_>So	69024	0	0	1
Organisms_order_>AT_>Cc_>So	69027	0	0	1
Organisms_order_>AT_>Cc_>So	69028	0	0	1
Organisms_order_>AT_>Cc_>So	69029	0	0	1
Organisms_order_>AT_>Cc_>So	69030	0	0	1
Organisms_order_>AT_>Cc_>So	69031	0	0	1
Organisms_order_>AT_>Cc_>So	69032	0	0	1
Organisms_order_>AT_>Cc_>So	69033	0	0	1
Organisms_order_>AT_>Cc_>So	69034	0	0	1
Organisms_order_>AT_>Cc_>So	69035	0	0	1
Organisms_order_>AT_>Cc_>So	69036	0	0	1
Organisms_order_>AT_>Cc_>So	69039	0	0	1
Organisms_order_>AT_>Cc_>So	69041	0	0	1
Organisms_order_>AT_>Cc_>So	69045	0	2	0
Organisms_order_>AT_>Cc_>So	69047	0	2	0
Organisms_order_>AT_>Cc_>So	69048	1	1	1
Organisms_order_>AT_>Cc_>So	69049	0	1	0
Organisms_order_>AT_>Cc_>So	69050	0	1	0
Organisms_order_>AT_>Cc_>So	69051	0	1	0
Organisms_order_>AT_>Cc_>So	69054	1	3	2
Organisms_order_>AT_>Cc_>So	69056	0	1	0
Organisms_order_>AT_>Cc_>So	69057	0	1	1
Organisms_order_>AT_>Cc_>So	69058	0	1	0
Organisms_order_>AT_>Cc_>So	69061	1	1	1
Organisms_order_>AT_>Cc_>So	69063	0	1	0
